Resource,Zone,StartCap,RetCap,NewCap,EndCap,CapacityConstraintDual,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
SPPN_landbasedwind_class3_moderate_4_anyQual:0,19,0.1,0.0,0.748565833521075,0.848565833521075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_landbasedwind_class3_moderate_5_anyQual:1,19,0.1,0.0,0.24435817640356913,0.34435817640356914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_landbasedwind_class3_moderate_6_anyQual:0,19,0.1,0.0,0.7069998328447279,0.806999832844728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_landbasedwind_class3_moderate_7_anyQual:1,19,0.1,0.0,0.2839651490398735,0.3839651490398735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_landbasedwind_class3_moderate_8_anyQual:0,19,0.1,0.0,0.6797268534659895,0.7797268534659895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_landbasedwind_class3_moderate_9_anyQual:1,19,0.1,0.0,0.30223569596036154,0.4022356959603615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_landbasedwind_class3_moderate_10_anyQual:0,19,0.1,0.0,0.6292645017466236,0.7292645017466237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_landbasedwind_class3_moderate_11_anyQual:1,19,0.1,0.0,0.22574503424832593,0.3257450342483259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_utilitypv_class1_moderate_0_anyQual:0.0,19,0.1,0.0,1.4677475218831888,1.5677475218831887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_utilitypv_class1_moderate_1_anyQual:1.0,19,0.0,0.0,1.2227952444386618,1.2227952444386618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_utilitypv_class1_moderate_2_anyQual:0.0,19,0.1,0.0,1.0293397135893854,1.1293397135893852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_utilitypv_class1_moderate_3_anyQual:1.0,19,0.1,0.0,0.8632182882773045,0.9632182882773045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_utilitypv_class1_moderate_4_anyQual:0.0,19,0.1,0.0,0.8295441681601987,0.9295441681601988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_utilitypv_class1_moderate_5_anyQual:1.0,19,0.1,0.0,0.677300863951167,0.7773008639511669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_utilitypv_class1_moderate_6_anyQual:0.0,19,0.1,0.0,0.7564482587489896,0.8564482587489896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_utilitypv_class1_moderate_7_anyQual:1.0,19,0.0,0.0,0.9241307750464787,0.9241307750464787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_utilitypv_class1_moderate_8_anyQual:0.0,19,0.1,0.0,0.7501288039138346,0.8501288039138347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_utilitypv_class1_moderate_9_anyQual:1.0,19,0.0,0.0,0.7688758353244577,0.7688758353244577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_naturalgas_hframe_cc_95_ccs_moderate_0,20,0.1,0.0,0.005053361092979409,0.10505336109297941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_naturalgas_hframe_cc_moderate_0,20,0.1,0.0,0.05938947824023936,0.15938947824023936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_naturalgas_fframe_ct_moderate_0,20,0.2,0.0,0.15395806353560335,0.35395806353560333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_battery_moderate_0,20,0.5,0.0,0.025452497642829,0.525452497642829,0.0,0.5,0.0,0.06728936636196894,0.567289366361969,0.0,0.0,0.0,0.0
SPPS_nuclear_nuclear_moderate_0,20,0.0,0.0,0.03332709654259235,0.03332709654259235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_hydrogen_fframe_ct_moderate_0,20,0.1,0.0,0.019754651434859043,0.11975465143485906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_hydrogen_hframe_cc_moderate_0,20,0.1,0.0,0.006509023663019089,0.1065090236630191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_0_anyQual:0,20,0.1,0.0,3.4312196794596543,3.5312196794596544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_1_anyQual:0,20,0.1,0.0,1.822549159925972,1.9225491599259719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_2_anyQual:0,20,0.1,0.0,1.0812943650806248,1.181294365080625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_3_anyQual:0,20,0.1,0.0,1.4072740903705714,1.5072740903705713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_4_anyQual:0,20,0.1,0.0,0.4163287653165378,0.5163287653165378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_5_anyQual:1,20,0.1,0.0,1.2648030142957456,1.3648030142957457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_6_anyQual:0,20,0.1,0.0,0.8088224374361872,0.9088224374361872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_7_anyQual:0,20,0.1,0.0,1.2125249807620497,1.3125249807620498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_8_anyQual:0,20,0.1,0.0,1.0159274336231883,1.1159274336231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_9_anyQual:0,20,0.1,0.0,0.3155776724010369,0.4155776724010369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_10_anyQual:0,20,0.1,0.0,1.0736014897227366,1.1736014897227365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_11_anyQual:1,20,0.1,0.0,1.094143962171992,1.194143962171992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_12_anyQual:0,20,0.1,0.0,0.9719490693147087,1.0719490693147087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_13_anyQual:0,20,0.1,0.0,0.8335912765993362,0.9335912765993362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_14_anyQual:0,20,0.1,0.0,0.4570256263987316,0.5570256263987317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_15_anyQual:0,20,0.1,0.0,1.003953574880032,1.103953574880032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_16_anyQual:0,20,0.1,0.0,0.8422230385388106,0.9422230385388106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_17_anyQual:1,20,0.1,0.0,0.8149422298774479,0.914942229877448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_18_anyQual:0,20,0.1,0.0,0.4786695774244663,0.5786695774244663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_19_anyQual:0,20,0.1,0.0,0.7589154519847157,0.8589154519847157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_20_anyQual:0,20,0.1,0.0,0.6218207878935728,0.7218207878935728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_21_anyQual:0,20,0.1,0.0,0.8373949256232046,0.9373949256232046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_22_anyQual:1,20,0.1,0.0,0.7496550769178083,0.8496550769178083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_23_anyQual:0,20,0.1,0.0,0.6641864814534973,0.7641864814534974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_24_anyQual:0,20,0.1,0.0,0.595054776603991,0.6950547766039911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_25_anyQual:1,20,0.1,0.0,0.8082012910098244,0.9082012910098245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_26_anyQual:1,20,0.1,0.0,0.5383261682793914,0.6383261682793915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_27_anyQual:1,20,0.1,0.0,0.5830238647870634,0.6830238647870635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_28_anyQual:0,20,0.1,0.0,0.7526882309828304,0.8526882309828305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_29_anyQual:0,20,0.1,0.0,0.6100267256825569,0.7100267256825569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_30_anyQual:0,20,0.1,0.0,0.5621953359815228,0.6621953359815228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_31_anyQual:1,20,0.1,0.0,0.5296299573033993,0.6296299573033993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_landbasedwind_class3_moderate_32_anyQual:1,20,0.1,0.0,0.7100870732425637,0.8100870732425637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_utilitypv_class1_moderate_0_anyQual:0.0,20,0.1,0.0,0.7142152580175786,0.8142152580175787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_utilitypv_class1_moderate_1_anyQual:1.0,20,0.1,0.0,0.7307317919001998,0.8307317919001999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_utilitypv_class1_moderate_2_anyQual:0.0,20,0.1,0.0,0.45109654897558765,0.5510965489755877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_utilitypv_class1_moderate_3_anyQual:1.0,20,0.1,0.0,0.40542893610702574,0.5054289361070257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_utilitypv_class1_moderate_4_anyQual:0.0,20,0.1,0.0,0.4492363228087369,0.5492363228087369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_utilitypv_class1_moderate_5_anyQual:1.0,20,0.1,0.0,0.41172640939567673,0.5117264093956767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_utilitypv_class1_moderate_6_anyQual:0.0,20,0.1,0.0,0.40392479021908595,0.503924790219086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_utilitypv_class1_moderate_7_anyQual:1.0,20,0.1,0.0,0.29040497451693975,0.3904049745169398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_utilitypv_class1_moderate_8_anyQual:0.0,20,0.1,0.0,0.32437471816515306,0.42437471816515304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_utilitypv_class1_moderate_9_anyQual:1.0,20,0.0,0.0,0.25077835448387553,0.25077835448387553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_naturalgas_hframe_cc_95_ccs_moderate_0,21,0.1,0.0,0.0219089257107461,0.1219089257107461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_naturalgas_hframe_cc_moderate_0,21,0.2,0.0,0.05299747065257527,0.2529974706525753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_naturalgas_fframe_ct_moderate_0,21,0.2,0.0,0.009414392152907578,0.20941439215290758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_battery_moderate_0,21,0.3,0.0,0.022870268889040368,0.3228702688890403,0.0,0.4,0.0,0.006538146146198582,0.4065381461461986,0.0,0.0,0.0,0.0
SRCA_nuclear_nuclear_moderate_0,21,0.0,0.0,0.041976299019222424,0.041976299019222424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_hydrogen_fframe_ct_moderate_0,21,0.1,0.0,0.020701571229887902,0.12070157122988791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_hydrogen_hframe_cc_moderate_0,21,0.1,0.0,0.007398546192992428,0.10739854619299244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_0_anyQual:0,21,0.1,0.0,271.89959791031134,271.9995979103113,23290.011586599532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_1_anyQual:0,21,0.1,0.0,2.165361461492546,2.2653614614925455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_2_anyQual:0,21,0.1,0.0,0.9832949362067226,1.0832949362067226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_3_anyQual:1,21,0.1,0.0,0.49985071856094654,0.5998507185609466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_4_anyQual:1,21,0.1,0.0,0.1414834062267862,0.2414834062267862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_5_anyQual:1,21,0.1,0.0,26.597968774444546,26.697968774444547,4674.742631219026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_6_anyQual:0,21,0.1,0.0,0.5482064898918564,0.6482064898918565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_7_anyQual:0,21,0.1,0.0,0.4540407803888387,0.5540407803888387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_8_anyQual:0,21,0.1,0.0,0.5181549646018506,0.6181549646018506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_9_anyQual:1,21,0.1,0.0,0.2005975565056451,0.3005975565056451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_10_anyQual:1,21,0.1,0.0,0.23899322394196013,0.33899322394196013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_11_anyQual:1,21,0.1,0.0,0.18979330855024149,0.2897933085502415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_12_anyQual:0,21,0.1,0.0,0.2070374799037015,0.3070374799037015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_13_anyQual:0,21,0.1,0.0,0.2145079051205038,0.3145079051205038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_14_anyQual:0,21,0.1,0.0,0.17441660412910404,0.274416604129104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_15_anyQual:1,21,0.1,0.0,0.08787230591813944,0.18787230591813947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_16_anyQual:1,21,0.1,0.0,0.09057343179385845,0.19057343179385847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_17_anyQual:1,21,0.1,0.0,0.1325022195642761,0.23250221956427608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_18_anyQual:0,21,0.1,0.0,0.14032853355478267,0.24032853355478265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_19_anyQual:0,21,0.1,0.0,0.1832712379997161,0.2832712379997161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_20_anyQual:0,21,0.1,0.0,0.09927895659686639,0.1992789565968664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_21_anyQual:1,21,0.0,0.0,0.12159498490753352,0.12159498490753352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_22_anyQual:1,21,0.1,0.0,0.08306984563765829,0.1830698456376583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_23_anyQual:1,21,0.0,0.0,0.14376031525968447,0.14376031525968447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_24_anyQual:0,21,0.1,0.0,0.17442701480794404,0.274427014807944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_25_anyQual:0,21,0.1,0.0,0.015548901781614046,0.11554890178161405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_26_anyQual:0,21,0.1,0.0,0.054866904396715085,0.1548669043967151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_27_anyQual:1,21,0.1,0.0,0.03986936239874943,0.13986936239874945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_28_anyQual:1,21,0.0,0.0,0.08793088434234547,0.08793088434234547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_landbasedwind_class3_moderate_29_anyQual:1,21,0.0,0.0,0.07506092759490503,0.07506092759490503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_utilitypv_class1_moderate_0_anyQual:0.0,21,0.1,0.0,7666.660518055517,7666.7605180555165,0.5843880276170009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_utilitypv_class1_moderate_1_anyQual:0.0,21,0.1,0.0,2.6792107342066185,2.7792107342066186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_utilitypv_class1_moderate_2_anyQual:1.0,21,0.1,0.0,4.149029713586299,4.249029713586299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_utilitypv_class1_moderate_3_anyQual:0.0,21,0.1,0.0,1.0630749240451836,1.1630749240451834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_utilitypv_class1_moderate_4_anyQual:0.0,21,0.1,0.0,1.5395821953726507,1.6395821953726506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_utilitypv_class1_moderate_5_anyQual:1.0,21,0.1,0.0,1.6596223144597302,1.75962231445973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_utilitypv_class1_moderate_6_anyQual:0.0,21,0.1,0.0,0.5446949769500709,0.6446949769500708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_utilitypv_class1_moderate_7_anyQual:0.0,21,0.1,0.0,0.9736809307351849,1.073680930735185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_utilitypv_class1_moderate_8_anyQual:1.0,21,0.1,0.0,0.750191417520955,0.8501914175209551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_utilitypv_class1_moderate_9_anyQual:0.0,21,0.1,0.0,0.5453816427439041,0.6453816427439041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_utilitypv_class1_moderate_10_anyQual:0.0,21,0.1,0.0,0.3635775014168297,0.46357750141682974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_utilitypv_class1_moderate_11_anyQual:1.0,21,0.1,0.0,0.32503306525551307,0.4250330652555131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_utilitypv_class1_moderate_12_anyQual:0.0,21,0.1,0.0,0.30859234747995845,0.40859234747995843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_utilitypv_class1_moderate_13_anyQual:0.0,21,0.1,0.0,0.48537529760979037,0.5853752976097903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_utilitypv_class1_moderate_14_anyQual:1.0,21,0.1,0.0,0.46175535709071214,0.5617553570907122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_offshorewind_class3_moderate_fixed_1_1,21,0.0,0.0,0.09077535872886998,0.09077535872886998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_offshorewind_class3_moderate_fixed_1_2,21,0.0,0.0,0.09001294982114046,0.09001294982114046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_offshorewind_class3_moderate_fixed_1_3,21,0.0,0.0,0.08751942742008488,0.08751942742008488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_offshorewind_class3_moderate_fixed_0_1,21,0.0,0.0,0.0733233561811527,0.0733233561811527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_offshorewind_class3_moderate_fixed_0_2,21,0.0,0.0,0.07095748863567972,0.07095748863567972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_offshorewind_class3_moderate_fixed_0_3,21,0.0,0.0,0.06684192730433426,0.06684192730433426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_offshorewind_class12_moderate_floating_0_1,21,0.0,0.0,0.06723953894117737,0.06723953894117737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_offshorewind_class12_moderate_floating_0_2,21,0.0,0.0,0.06314181187691757,0.06314181187691757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_offshorewind_class12_moderate_floating_0_3,21,0.0,0.0,0.05832109647276215,0.05832109647276215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_naturalgas_hframe_cc_95_ccs_moderate_0,22,0.1,0.0,0.024868102974719964,0.12486810297471997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_naturalgas_hframe_cc_moderate_0,22,0.2,0.0,0.03714822753849204,0.23714822753849205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_naturalgas_fframe_ct_moderate_0,22,0.2,0.0,0.13507609718984936,0.3350760971898494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_battery_moderate_0,22,0.3,0.0,0.01873259411365506,0.31873259411365507,0.0,0.3,0.0,0.084509001528858,0.384509001528858,0.0,0.0,0.0,0.0
SRCE_nuclear_nuclear_moderate_0,22,0.0,0.0,0.039351655624958404,0.039351655624958404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_hydrogen_fframe_ct_moderate_0,22,0.1,0.0,0.017351553104758295,0.11735155310475831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_hydrogen_hframe_cc_moderate_0,22,0.1,0.0,0.005749627953643611,0.10574962795364361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_utilitypv_class1_moderate_0_anyQual:0.0,22,0.1,0.0,45.302370450503965,45.402370450503966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_utilitypv_class1_moderate_1_anyQual:0.0,22,0.1,0.0,5735.372933578161,5735.47293357816,0.365825435560812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_utilitypv_class1_moderate_2_anyQual:1.0,22,0.1,0.0,15.698491779368839,15.798491779368838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_utilitypv_class1_moderate_3_anyQual:0.0,22,0.1,0.0,2.2620895736439612,2.3620895736439613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_utilitypv_class1_moderate_4_anyQual:1.0,22,0.1,0.0,5.297956091957475,5.397956091957475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_utilitypv_class1_moderate_5_anyQual:0.0,22,0.1,0.0,1.9124935816659865,2.0124935816659866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_utilitypv_class1_moderate_6_anyQual:0.0,22,0.1,0.0,3.1734581119495724,3.2734581119495725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_utilitypv_class1_moderate_7_anyQual:1.0,22,0.1,0.0,2.8418029692310673,2.9418029692310674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_utilitypv_class1_moderate_8_anyQual:0.0,22,0.1,0.0,1.1979173566426315,1.2979173566426316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_utilitypv_class1_moderate_9_anyQual:1.0,22,0.1,0.0,1.4671836740163897,1.5671836740163898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_utilitypv_class1_moderate_10_anyQual:0.0,22,0.1,0.0,1.1504613895537132,1.2504613895537133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_utilitypv_class1_moderate_11_anyQual:1.0,22,0.1,0.0,1.0619941186249844,1.1619941186249845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_landbasedwind_class3_moderate_0_anyQual:0,22,0.1,0.0,1.8137975121448364,1.9137975121448363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_landbasedwind_class3_moderate_1_anyQual:1,22,0.1,0.0,1.7353159324752614,1.8353159324752615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_landbasedwind_class3_moderate_2_anyQual:0,22,0.1,0.0,0.8333392372314009,0.9333392372314009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
